split,stem,source_image,source_mask,output_image,output_mask_original,output_mask_binary,image_hash,mask_hash
train,cju85dx63lic408017f0l0400,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju85dx63lic408017f0l0400.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju85dx63lic408017f0l0400.jpg,train/images/cju85dx63lic408017f0l0400.jpg,train/masks_original/cju85dx63lic408017f0l0400.jpg,train/masks_binary/cju85dx63lic408017f0l0400.png,0bac9d0690cee6e5e338dc4a9cb424717cb43c92d12aa7f8b49969264bd6a9c6,00be73889dd3766d18fc78306cc2d88d5375c800a315d87bd00c4276ae9ec12c
train,cju85fc11ljr40818edpb0inh,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju85fc11ljr40818edpb0inh.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju85fc11ljr40818edpb0inh.jpg,train/images/cju85fc11ljr40818edpb0inh.jpg,train/masks_original/cju85fc11ljr40818edpb0inh.jpg,train/masks_binary/cju85fc11ljr40818edpb0inh.png,38ad94528419635886541dd9a8a54de47b5cb64dbb6863dbcaa0b19483747ee2,4b0bf4882f4881cb8c9a15cef4c41470a57c53e51847dd70b809de1bda51ecd8
train,cju85hguellg50818kwu3s8d1,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju85hguellg50818kwu3s8d1.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju85hguellg50818kwu3s8d1.jpg,train/images/cju85hguellg50818kwu3s8d1.jpg,train/masks_original/cju85hguellg50818kwu3s8d1.jpg,train/masks_binary/cju85hguellg50818kwu3s8d1.png,4dc87140d03da7451d18c9e50bb19ffaa534c171fc7fc7ae36d8f9b3642c51c4,f550412e4fa3ee83bcc85e418d687055b9e8e4adf3a14d0a08191a93148e63f7
train,cju85ia1slh220987y7c20sm2,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju85ia1slh220987y7c20sm2.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju85ia1slh220987y7c20sm2.jpg,train/images/cju85ia1slh220987y7c20sm2.jpg,train/masks_original/cju85ia1slh220987y7c20sm2.jpg,train/masks_binary/cju85ia1slh220987y7c20sm2.png,7ebb922f9c8055b7c733ec5a9c2c860e8b1ad69283f0ec0ba47450edf5a5c4b2,7f2d30e0701d012db77f31f685dc87bfb22a1295c5d6a0ffceb511ebc1df215e
train,cju85je7vlht70817c9jcjwi4,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju85je7vlht70817c9jcjwi4.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju85je7vlht70817c9jcjwi4.jpg,train/images/cju85je7vlht70817c9jcjwi4.jpg,train/masks_original/cju85je7vlht70817c9jcjwi4.jpg,train/masks_binary/cju85je7vlht70817c9jcjwi4.png,6a6fb98eecf84125cc6d957bbb86af18f6d1d7fb7fa2019c2cb3e4df32eda622,d44bd56d393072fc92085b19cdfc66473efb34be84786397fafe956b72d966fb
train,cju85l4yjlops0801fvmnwptf,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju85l4yjlops0801fvmnwptf.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju85l4yjlops0801fvmnwptf.jpg,train/images/cju85l4yjlops0801fvmnwptf.jpg,train/masks_original/cju85l4yjlops0801fvmnwptf.jpg,train/masks_binary/cju85l4yjlops0801fvmnwptf.png,001bebeebe5daacee06badb6cf5a14617785a004368ce9b09d3e6569b1a327eb,1ccd253226e348f6a04a47f00b2526ebc0803aabe9164a0110f7dea3cbfdac53
train,cju85mpuglq8k0818d2it6hzb,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju85mpuglq8k0818d2it6hzb.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju85mpuglq8k0818d2it6hzb.jpg,train/images/cju85mpuglq8k0818d2it6hzb.jpg,train/masks_original/cju85mpuglq8k0818d2it6hzb.jpg,train/masks_binary/cju85mpuglq8k0818d2it6hzb.png,5df6d75a97aeb839de12abc77d26969b7aa7c904f8258421977bacee9995d754,090c8470996d39006adf8b8998db6a17abdba1e193d2073764a272b117d148b2
train,cju885ikhnmkn09878s2lqtuh,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju885ikhnmkn09878s2lqtuh.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju885ikhnmkn09878s2lqtuh.jpg,train/images/cju885ikhnmkn09878s2lqtuh.jpg,train/masks_original/cju885ikhnmkn09878s2lqtuh.jpg,train/masks_binary/cju885ikhnmkn09878s2lqtuh.png,112b5eaa5fdce8790dd0c74da66dbc5b7b835b09ad0ce929df31cc7a300c93fa,e598397b0f5df06c608ace59e9317a63f1cc2c67a5ba3f5205dd957856a31125
train,cju886ryxnsl50801r93jai7q,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju886ryxnsl50801r93jai7q.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju886ryxnsl50801r93jai7q.jpg,train/images/cju886ryxnsl50801r93jai7q.jpg,train/masks_original/cju886ryxnsl50801r93jai7q.jpg,train/masks_binary/cju886ryxnsl50801r93jai7q.png,1c10c43bafedc6d6d076308ad27be4e42306191ef63f36591c5661f6e4d7558b,5cf298015286f38c027350c985126bbbf8c45effccac4b76a649ed7458244c55
train,cju887ftknop008177nnjt46y,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju887ftknop008177nnjt46y.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju887ftknop008177nnjt46y.jpg,train/images/cju887ftknop008177nnjt46y.jpg,train/masks_original/cju887ftknop008177nnjt46y.jpg,train/masks_binary/cju887ftknop008177nnjt46y.png,3541bbe5597bfe17361aca54d23f530ee6e42cbec2175fed8191671715dc3cb0,624b31b61e6ecd44b328bc33d5a62f4b40aada581c157c706a5d412ab5b59100
train,cju888fr7nveu0818r9uwtiit,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju888fr7nveu0818r9uwtiit.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju888fr7nveu0818r9uwtiit.jpg,train/images/cju888fr7nveu0818r9uwtiit.jpg,train/masks_original/cju888fr7nveu0818r9uwtiit.jpg,train/masks_binary/cju888fr7nveu0818r9uwtiit.png,5f0adadc253cb672d5a07c2e687e0a189b4da6fd17865ba90c7f1cd07740314f,de2e8a372db553cd87d3162ef5b929fb6135355a6c5a86c94ad44f56c3eb063f
train,cju88aq6vo1ij0755c2ey7z7n,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju88aq6vo1ij0755c2ey7z7n.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju88aq6vo1ij0755c2ey7z7n.jpg,train/images/cju88aq6vo1ij0755c2ey7z7n.jpg,train/masks_original/cju88aq6vo1ij0755c2ey7z7n.jpg,train/masks_binary/cju88aq6vo1ij0755c2ey7z7n.png,6352627d663a6a208a53a452ecf33e134345031c6d7005b9375e43c6a9de1951,8f8f61c4ad66da1de53cdf5ee23837371e626958d5bda1bfe29cacc3c66edda9
train,cju88cddensj00987788yotmg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju88cddensj00987788yotmg.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju88cddensj00987788yotmg.jpg,train/images/cju88cddensj00987788yotmg.jpg,train/masks_original/cju88cddensj00987788yotmg.jpg,train/masks_binary/cju88cddensj00987788yotmg.png,5899c16324aa71700a537eb735cba9117eff3f607d56fab4254221e72b4e8daa,443798e7413aa35c60a5dc4189fb488b4fe70581c878f163604656e8c26c6520
train,cju88evxanv9r08176zkeovec,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju88evxanv9r08176zkeovec.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju88evxanv9r08176zkeovec.jpg,train/images/cju88evxanv9r08176zkeovec.jpg,train/masks_original/cju88evxanv9r08176zkeovec.jpg,train/masks_binary/cju88evxanv9r08176zkeovec.png,6a7d5a1b0896f7a0e6faf65a4459b6b857899ad63366ae40e9fbac700291e0ad,0228466ce55960c964a981e36f19767aa91d51dd2be3be3c5b13eaca139defe8
train,cju88fpm4o0tl0871w1i6a4ds,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju88fpm4o0tl0871w1i6a4ds.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju88fpm4o0tl0871w1i6a4ds.jpg,train/images/cju88fpm4o0tl0871w1i6a4ds.jpg,train/masks_original/cju88fpm4o0tl0871w1i6a4ds.jpg,train/masks_binary/cju88fpm4o0tl0871w1i6a4ds.png,910a2b13993a8a3022836ba60c8979ae2c88958355c5b50b33f0cc20d468cbc7,9af1b73a28447ca50f9b0604cb95356c39e87fe58ed96ba57e3084a04acad1b9
train,cju88gx09o2vk0818610zody3,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju88gx09o2vk0818610zody3.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju88gx09o2vk0818610zody3.jpg,train/images/cju88gx09o2vk0818610zody3.jpg,train/masks_original/cju88gx09o2vk0818610zody3.jpg,train/masks_binary/cju88gx09o2vk0818610zody3.png,7e254162052aabb5ef7f631c6904343e10e249f74ce960d021ab2a718a415fe9,a2f26308d2f01fae1633df2e0c161c11936de00aeb9bd2b363564c39948181aa
train,cju88itqbny720987hxizbj5y,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju88itqbny720987hxizbj5y.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju88itqbny720987hxizbj5y.jpg,train/images/cju88itqbny720987hxizbj5y.jpg,train/masks_original/cju88itqbny720987hxizbj5y.jpg,train/masks_binary/cju88itqbny720987hxizbj5y.png,63011177d53652b34c81f3cb2cbafc6898591751b8138227c0e25a637eaec654,06deaf38e8b57e05bc1bf36b54adb0de419dcc6bf07f1f25cd9ccf4e686d390e
train,cju88k75inzyb0850ccv5x3vk,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju88k75inzyb0850ccv5x3vk.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju88k75inzyb0850ccv5x3vk.jpg,train/images/cju88k75inzyb0850ccv5x3vk.jpg,train/masks_original/cju88k75inzyb0850ccv5x3vk.jpg,train/masks_binary/cju88k75inzyb0850ccv5x3vk.png,7c4e316593e2684a5cc7bd6202c76795ec005efe570d590e194a7607a74511e2,c6c31a59953c228542dd025faabe4c1922f3110d1b56de57ac21bccbb6232a5b
train,cju88l66no10s0850rsda7ej1,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju88l66no10s0850rsda7ej1.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju88l66no10s0850rsda7ej1.jpg,train/images/cju88l66no10s0850rsda7ej1.jpg,train/masks_original/cju88l66no10s0850rsda7ej1.jpg,train/masks_binary/cju88l66no10s0850rsda7ej1.png,68b764f9c24d8f01d10dcecae0219bd1adce5acec19f06e31954146ae55e7a8c,ea2e2b7eef563c92759133a452a0c4107c17e2f62b58baeb811c3ec2b7be7fd4
train,cju88msmoo3470817m441j4sg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju88msmoo3470817m441j4sg.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju88msmoo3470817m441j4sg.jpg,train/images/cju88msmoo3470817m441j4sg.jpg,train/masks_original/cju88msmoo3470817m441j4sg.jpg,train/masks_binary/cju88msmoo3470817m441j4sg.png,19692e8c7669f4a9dc3d00ed503b9d0b846a0d6f2e403bac660b138b5af803dc,33ef6867acb46a2750783c59b658925ba36099df5110dd8a926c2d8517b778c5
train,cju88nroho44508500129f1nh,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju88nroho44508500129f1nh.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju88nroho44508500129f1nh.jpg,train/images/cju88nroho44508500129f1nh.jpg,train/masks_original/cju88nroho44508500129f1nh.jpg,train/masks_binary/cju88nroho44508500129f1nh.png,6fb455691e3869992ddd64544a13b7116db82c98e213526e7743a7495657d0cb,e149c75618b2538cab5087d7e1a205e58fdbcd00fa040993732d9a1170595ab5
train,cju88oh0po9gq0801nge4tgr1,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju88oh0po9gq0801nge4tgr1.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju88oh0po9gq0801nge4tgr1.jpg,train/images/cju88oh0po9gq0801nge4tgr1.jpg,train/masks_original/cju88oh0po9gq0801nge4tgr1.jpg,train/masks_binary/cju88oh0po9gq0801nge4tgr1.png,9f3b0871e28ba0f23aca9c1f0c80ca47eb39f7ebd8b0518c94f6cc8c2716e863,17e1958b14c22b6d9851c3f5de7446549968d6bccce0122ab253a84c4286be72
train,cju88q6h6obpd0871ckmiabbo,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju88q6h6obpd0871ckmiabbo.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju88q6h6obpd0871ckmiabbo.jpg,train/images/cju88q6h6obpd0871ckmiabbo.jpg,train/masks_original/cju88q6h6obpd0871ckmiabbo.jpg,train/masks_binary/cju88q6h6obpd0871ckmiabbo.png,d953e8b7ba95d328d29068342fda822a9914d1256053974dcd913a895e2320f9,cc0d9c790a6fbe4150305c1f429116e90343e79a89a02188416dac0ed8ed0f17
train,cju88rl5eo94l0850kf5wtrm1,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju88rl5eo94l0850kf5wtrm1.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju88rl5eo94l0850kf5wtrm1.jpg,train/images/cju88rl5eo94l0850kf5wtrm1.jpg,train/masks_original/cju88rl5eo94l0850kf5wtrm1.jpg,train/masks_binary/cju88rl5eo94l0850kf5wtrm1.png,d6cf52029e0a12bbc9cc5ef540c52aea6043abe693a8b62d605da23cb69b0e43,8cd8791ff3bb442510cafb2c9f48349754fd95c459af0e2e2b8dfafd2d41e9b5
train,cju88t4fvokxf07558ymyh281,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju88t4fvokxf07558ymyh281.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju88t4fvokxf07558ymyh281.jpg,train/images/cju88t4fvokxf07558ymyh281.jpg,train/masks_original/cju88t4fvokxf07558ymyh281.jpg,train/masks_binary/cju88t4fvokxf07558ymyh281.png,de95a051db8127cc5212f82db90749444288405c79b72018cbe2244b329edede,7e34da0a8b61cdf358da3724a0518de0c690eb4282fc6fea437068618b2aa8b0
train,cju88trl3ogi208716qvti51b,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju88trl3ogi208716qvti51b.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju88trl3ogi208716qvti51b.jpg,train/images/cju88trl3ogi208716qvti51b.jpg,train/masks_original/cju88trl3ogi208716qvti51b.jpg,train/masks_binary/cju88trl3ogi208716qvti51b.png,9ba6fbda8d138ed5c2c52ff8686ef4b3d8a547c362e542fa9d16ecfa003adf0a,4e6ee9631a97d54715a1ff31b4b03c4d113ea87e874379e717346150735c9c90
train,cju88v2f9oi8w0871hx9auh01,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju88v2f9oi8w0871hx9auh01.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju88v2f9oi8w0871hx9auh01.jpg,train/images/cju88v2f9oi8w0871hx9auh01.jpg,train/masks_original/cju88v2f9oi8w0871hx9auh01.jpg,train/masks_binary/cju88v2f9oi8w0871hx9auh01.png,a1f2f271c8bd2f470941e892cbc41ebb168c553e9df18a4173104dcf2db19ae9,4f53f619c27b4794d26af1593519e0c848bf9e598a2a3c7cfecd745f8b94af23
train,cju88vx2uoocy075531lc63n3,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju88vx2uoocy075531lc63n3.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju88vx2uoocy075531lc63n3.jpg,train/images/cju88vx2uoocy075531lc63n3.jpg,train/masks_original/cju88vx2uoocy075531lc63n3.jpg,train/masks_binary/cju88vx2uoocy075531lc63n3.png,62f076c71b86c3f4598b071cd8d5e0a9ad1a1c4453b0a0c1d8d861ac2cc699e3,c93357c72a3b3f7319164c503473aeedd3953fb972dad70404a447623df4d684
train,cju88y1mwoln50871emyfny1g,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju88y1mwoln50871emyfny1g.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju88y1mwoln50871emyfny1g.jpg,train/images/cju88y1mwoln50871emyfny1g.jpg,train/masks_original/cju88y1mwoln50871emyfny1g.jpg,train/masks_binary/cju88y1mwoln50871emyfny1g.png,5c3226a33fdecfc6dfd54887b9c9f53efadf27b3eda7ed1a0e9a86afcbdd3b48,8ec21deb9547786f48a81653c3c623ca5aab320f90a0108f8be2efd6e9148a94
train,cju88z8bson4h0871nnd7fdxo,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju88z8bson4h0871nnd7fdxo.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju88z8bson4h0871nnd7fdxo.jpg,train/images/cju88z8bson4h0871nnd7fdxo.jpg,train/masks_original/cju88z8bson4h0871nnd7fdxo.jpg,train/masks_binary/cju88z8bson4h0871nnd7fdxo.png,d2359b234c4ffbe06655e0277721ac187b04b1d378d56648e41b144bfa6cf5e0,a7cc031bd64995062a43ddedff10492f0669a39f5660825cf563397a16e17c6d
train,cju890guyoiti098753yg6cdu,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju890guyoiti098753yg6cdu.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju890guyoiti098753yg6cdu.jpg,train/images/cju890guyoiti098753yg6cdu.jpg,train/masks_original/cju890guyoiti098753yg6cdu.jpg,train/masks_binary/cju890guyoiti098753yg6cdu.png,4c5dbd4743f6300233f27ec8b3338cb03203e3ad9969a2b8fcf5cd952a888c4f,213a92db0cbc99a07e1a91c4d6418c3deab0e985dd0a49b3e724642cc6afaa79
train,cju8914beokbf0850isxpocrk,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju8914beokbf0850isxpocrk.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju8914beokbf0850isxpocrk.jpg,train/images/cju8914beokbf0850isxpocrk.jpg,train/masks_original/cju8914beokbf0850isxpocrk.jpg,train/masks_binary/cju8914beokbf0850isxpocrk.png,7068ca3391e9ed14457ab80da43dc70193e4c4378a7821fd2ea9cfffe1ec8470,73f6ff8cbe73008068a6d5e84bf0ba3b183877428cce5aef1e397952fa8db0a0
train,cju892fesoq2g0801n0e0jyia,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju892fesoq2g0801n0e0jyia.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju892fesoq2g0801n0e0jyia.jpg,train/images/cju892fesoq2g0801n0e0jyia.jpg,train/masks_original/cju892fesoq2g0801n0e0jyia.jpg,train/masks_binary/cju892fesoq2g0801n0e0jyia.png,21617480812781bd1aa9d4e37f9b5f50b5ba710b1907cfb648fa3ca403fa6e63,b34c17fac86a0d6f6019a81b8915194dbd5e56286b130d1e0d017c843c0ae57e
train,cju893jmdompz0817xn3g1w4h,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju893jmdompz0817xn3g1w4h.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju893jmdompz0817xn3g1w4h.jpg,train/images/cju893jmdompz0817xn3g1w4h.jpg,train/masks_original/cju893jmdompz0817xn3g1w4h.jpg,train/masks_binary/cju893jmdompz0817xn3g1w4h.png,acf04dd0402285ad4aead84124e41db1316989ecf7d7812aa6f233affb4d38de,46184a71842d1b8bfcb291ac620f7ef49c88fefa51e07ac1b99da0be5e349b17
train,cju89y9h0puti0818i5yw29e6,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju89y9h0puti0818i5yw29e6.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju89y9h0puti0818i5yw29e6.jpg,train/images/cju89y9h0puti0818i5yw29e6.jpg,train/masks_original/cju89y9h0puti0818i5yw29e6.jpg,train/masks_binary/cju89y9h0puti0818i5yw29e6.png,baf2a6ecc5972d088dbe483562935900b61450fa4d1efd4786624afb0316f80e,ad78300d5532f3e4576723dd16aebb42496f202586dabdaebad23e97e398fe2b
train,cju89z6pqpqfx0817mfv8ixjc,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju89z6pqpqfx0817mfv8ixjc.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju89z6pqpqfx0817mfv8ixjc.jpg,train/images/cju89z6pqpqfx0817mfv8ixjc.jpg,train/masks_original/cju89z6pqpqfx0817mfv8ixjc.jpg,train/masks_binary/cju89z6pqpqfx0817mfv8ixjc.png,29e3618e7dd5f9a394697d6fb0281908d35fa81ca68b411156557236d54f836d,b43ab28a2cdb031b89e7c775b6bea7c9ea195f6ab5f8a6a541061af248e6ad2e
train,cju8a1jtvpt9m081712iwkca7,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju8a1jtvpt9m081712iwkca7.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju8a1jtvpt9m081712iwkca7.jpg,train/images/cju8a1jtvpt9m081712iwkca7.jpg,train/masks_original/cju8a1jtvpt9m081712iwkca7.jpg,train/masks_binary/cju8a1jtvpt9m081712iwkca7.png,29fb3fb24f8df211e4b67d603fd4000aac3ebb985a03198b64a5a4bce901ff07,e701b4f9c73b548306921b6adedafbd8bcd432f3d880764b8ded7460797edda9
train,cju8a2itsq4dv0755ntlovpxe,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\images\cju8a2itsq4dv0755ntlovpxe.jpg,C:\LeDucLuong\HK VII\LuanCuNhan\DeepLearning\Test_Mau\archive\Kvasir-SEG\Kvasir-SEG\masks\cju8a2itsq4dv0755ntlovpxe.jpg,train/images/cju8a2itsq4dv0755ntlovpxe.jpg,train/masks_original/cju8a2itsq4dv0755ntlovpxe.jpg,train/masks_binary/cju8a2itsq4dv0755ntlovpxe.png,3c33b7a9a7538423b8ea1609d4afbb0a4baa831b8f82a4acaf8b3dbb7bd77a5b,e56da5a8e6a4d79bb6c50dcde984c826f8e81feb4a4b92a65062cf7e099fc82b
